Y ,X1 ,X2 ,X3 ,
10 ,1 ,5 ,2 ,
126 ,7 ,9 ,2 ,
96 ,8 ,6 ,2 ,
18 ,2 ,1 ,9 ,
350 ,7 ,10 ,5 ,
48 ,4 ,6 ,2 ,
56 ,8 ,1 ,7 ,
450 ,5 ,9 ,10 ,
5 ,1 ,5 ,1 ,
60 ,5 ,2 ,6 ,
24 ,3 ,1 ,8 ,
24 ,2 ,6 ,2 ,
336 ,8 ,6 ,7 ,
72 ,3 ,3 ,8 ,
96 ,6 ,8 ,2 ,
15 ,1 ,3 ,5 ,
72 ,1 ,9 ,8 ,
120 ,6 ,4 ,5 ,
450 ,10 ,5 ,9 ,
90 ,10 ,9 ,1 ,
4 ,1 ,1 ,4 ,
15 ,3 ,5 ,1 ,
720 ,10 ,9 ,8 ,
63 ,1 ,9 ,7 ,
600 ,6 ,10 ,10 ,
216 ,8 ,9 ,3 ,
200 ,5 ,8 ,5 ,
80 ,2 ,5 ,8 ,
320 ,8 ,5 ,8 ,
75 ,3 ,5 ,5 ,
162 ,6 ,9 ,3 ,
6 ,3 ,2 ,1 ,
135 ,9 ,5 ,3 ,
160 ,8 ,4 ,5 ,
56 ,8 ,7 ,1 ,
14 ,2 ,1 ,7 ,
252 ,7 ,4 ,9 ,
210 ,5 ,7 ,6 ,
160 ,5 ,4 ,8 ,
175 ,5 ,5 ,7 ,
18 ,1 ,3 ,6 ,
210 ,5 ,6 ,7 ,
180 ,10 ,2 ,9 ,
25 ,5 ,1 ,5 ,
180 ,5 ,9 ,4 ,
90 ,10 ,3 ,3 ,
48 ,3 ,2 ,8 ,
63 ,3 ,7 ,3 ,
80 ,4 ,10 ,2 ,
400 ,10 ,10 ,4 ,
72 ,3 ,3 ,8 ,
60 ,10 ,3 ,2 ,
378 ,6 ,7 ,9 ,
98 ,7 ,2 ,7 ,
560 ,8 ,10 ,7 ,
56 ,8 ,1 ,7 ,
280 ,5 ,8 ,7 ,
40 ,4 ,1 ,10 ,
126 ,7 ,3 ,6 ,
9 ,3 ,3 ,1 ,
15 ,1 ,5 ,3 ,
900 ,10 ,9 ,10 ,
270 ,9 ,5 ,6 ,
96 ,4 ,4 ,6 ,
56 ,8 ,7 ,1 ,
45 ,1 ,9 ,5 ,
20 ,5 ,2 ,2 ,
800 ,10 ,8 ,10 ,
12 ,6 ,1 ,2 ,
10 ,1 ,1 ,10 ,
810 ,9 ,10 ,9 ,
240 ,3 ,8 ,10 ,
60 ,3 ,4 ,5 ,
108 ,6 ,9 ,2 ,
50 ,10 ,5 ,1 ,
28 ,7 ,1 ,4 ,
800 ,10 ,10 ,8 ,
35 ,1 ,5 ,7 ,
900 ,9 ,10 ,10 ,
240 ,6 ,10 ,4 ,
216 ,9 ,4 ,6 ,
490 ,10 ,7 ,7 ,
256 ,8 ,8 ,4 ,
12 ,6 ,1 ,2 ,
54 ,6 ,3 ,3 ,
100 ,2 ,10 ,5 ,
84 ,6 ,2 ,7 ,
27 ,1 ,9 ,3 ,
700 ,10 ,10 ,7 ,
84 ,6 ,7 ,2 ,
720 ,10 ,8 ,9 ,
480 ,8 ,10 ,6 ,
32 ,4 ,2 ,4 ,
180 ,10 ,2 ,9 ,
45 ,3 ,5 ,3 ,
96 ,3 ,8 ,4 ,
420 ,6 ,7 ,10 ,
90 ,6 ,5 ,3 ,
36 ,9 ,1 ,4 ,
252 ,4 ,9 ,7 ,
144 ,8 ,6 ,3 ,
6 ,3 ,2 ,1 ,
2 ,1 ,2 ,1 ,
24 ,3 ,1 ,8 ,
24 ,4 ,3 ,2 ,
12 ,2 ,6 ,1 ,
252 ,6 ,6 ,7 ,
8 ,1 ,1 ,8 ,
70 ,7 ,2 ,5 ,
126 ,7 ,3 ,6 ,
150 ,5 ,3 ,10 ,
16 ,2 ,4 ,2 ,
135 ,9 ,5 ,3 ,
120 ,10 ,2 ,6 ,
18 ,2 ,3 ,3 ,
288 ,6 ,8 ,6 ,
360 ,4 ,9 ,10 ,
294 ,7 ,7 ,6 ,
200 ,5 ,4 ,10 ,
60 ,6 ,5 ,2 ,
280 ,7 ,5 ,8 ,
96 ,3 ,4 ,8 ,
6 ,6 ,1 ,1 ,
63 ,3 ,3 ,7 ,
350 ,5 ,7 ,10 ,
500 ,10 ,5 ,10 ,
126 ,9 ,7 ,2 ,
567 ,9 ,9 ,7 ,
120 ,4 ,6 ,5 ,
18 ,1 ,2 ,9 ,
180 ,3 ,6 ,10 ,
140 ,10 ,7 ,2 ,
24 ,2 ,2 ,6 ,
147 ,3 ,7 ,7 ,
80 ,8 ,2 ,5 ,
98 ,7 ,2 ,7 ,
216 ,6 ,9 ,4 ,
14 ,2 ,1 ,7 ,
500 ,10 ,5 ,10 ,
112 ,7 ,4 ,4 ,
6 ,1 ,3 ,2 ,
45 ,1 ,9 ,5 ,
64 ,1 ,8 ,8 ,
40 ,2 ,4 ,5 ,
378 ,6 ,7 ,9 ,
252 ,6 ,7 ,6 ,
32 ,4 ,1 ,8 ,
120 ,2 ,6 ,10 ,
15 ,1 ,3 ,5 ,
75 ,5 ,5 ,3 ,
200 ,5 ,4 ,10 ,
100 ,5 ,2 ,10 ,
72 ,4 ,6 ,3 ,
240 ,6 ,5 ,8 ,
72 ,4 ,9 ,2 ,
32 ,8 ,4 ,1 ,
60 ,5 ,4 ,3 ,
30 ,5 ,6 ,1 ,
84 ,7 ,2 ,6 ,
140 ,4 ,5 ,7 ,
90 ,9 ,2 ,5 ,
216 ,3 ,9 ,8 ,
128 ,4 ,8 ,4 ,
120 ,5 ,8 ,3 ,
16 ,4 ,4 ,1 ,
72 ,3 ,6 ,4 ,
48 ,4 ,4 ,3 ,
54 ,6 ,1 ,9 ,
96 ,8 ,4 ,3 ,
20 ,1 ,2 ,10 ,
162 ,3 ,6 ,9 ,
64 ,2 ,8 ,4 ,
90 ,1 ,10 ,9 ,
60 ,5 ,3 ,4 ,
20 ,1 ,10 ,2 ,
432 ,8 ,6 ,9 ,
240 ,6 ,8 ,5 ,
18 ,9 ,2 ,1 ,
24 ,1 ,4 ,6 ,
45 ,3 ,5 ,3 ,
480 ,10 ,6 ,8 ,
30 ,5 ,1 ,6 ,
49 ,7 ,7 ,1 ,
36 ,2 ,3 ,6 ,
300 ,10 ,10 ,3 ,
504 ,9 ,8 ,7 ,
120 ,8 ,5 ,3 ,
504 ,8 ,9 ,7 ,
63 ,7 ,1 ,9 ,
252 ,7 ,6 ,6 ,
48 ,6 ,1 ,8 ,
96 ,6 ,2 ,8 ,
54 ,3 ,2 ,9 ,
45 ,1 ,9 ,5 ,
108 ,3 ,9 ,4 ,
108 ,9 ,2 ,6 ,
180 ,2 ,9 ,10 ,
420 ,6 ,10 ,7 ,
128 ,8 ,2 ,8 ,
24 ,8 ,3 ,1 ,
12 ,4 ,3 ,1 ,
200 ,10 ,5 ,4 ,
144 ,3 ,8 ,6 ,
189 ,9 ,7 ,3 ,
64 ,8 ,8 ,1 ,
126 ,2 ,7 ,9 ,
120 ,5 ,3 ,8 ,
72 ,8 ,3 ,3 ,
108 ,3 ,6 ,6 ,
48 ,4 ,3 ,4 ,
5 ,5 ,1 ,1 ,
16 ,8 ,2 ,1 ,
200 ,4 ,5 ,10 ,
120 ,5 ,8 ,3 ,
108 ,2 ,6 ,9 ,
72 ,9 ,1 ,8 ,
96 ,8 ,3 ,4 ,
36 ,3 ,4 ,3 ,
45 ,1 ,5 ,9 ,
294 ,7 ,6 ,7 ,
84 ,7 ,2 ,6 ,
30 ,5 ,1 ,6 ,
144 ,9 ,2 ,8 ,
80 ,1 ,10 ,8 ,
324 ,9 ,9 ,4 ,
12 ,4 ,1 ,3 ,
40 ,5 ,2 ,4 ,
48 ,6 ,8 ,1 ,
30 ,2 ,5 ,3 ,
280 ,8 ,7 ,5 ,
60 ,10 ,6 ,1 ,
441 ,9 ,7 ,7 ,
560 ,10 ,8 ,7 ,
90 ,9 ,5 ,2 ,
25 ,1 ,5 ,5 ,
108 ,6 ,9 ,2 ,
48 ,4 ,4 ,3 ,
64 ,4 ,4 ,4 ,
192 ,6 ,4 ,8 ,
40 ,5 ,2 ,4 ,
144 ,4 ,4 ,9 ,
80 ,8 ,5 ,2 ,
240 ,3 ,8 ,10 ,
12 ,4 ,3 ,1 ,
56 ,2 ,4 ,7 ,
42 ,7 ,1 ,6 ,
72 ,2 ,9 ,4 ,
252 ,4 ,7 ,9 ,
200 ,10 ,5 ,4 ,
64 ,8 ,4 ,2 ,
900 ,9 ,10 ,10 ,
50 ,1 ,10 ,5 ,
189 ,7 ,3 ,9 ,
35 ,1 ,5 ,7 ,
16 ,2 ,8 ,1 ,
125 ,5 ,5 ,5 ,
420 ,10 ,6 ,7 ,
24 ,3 ,8 ,1 ,
180 ,10 ,6 ,3 ,
40 ,5 ,2 ,4 ,
120 ,4 ,6 ,5 ,
24 ,4 ,1 ,6 ,
90 ,5 ,2 ,9 ,
60 ,5 ,4 ,3 ,
45 ,3 ,3 ,5 ,
24 ,2 ,3 ,4 ,
245 ,5 ,7 ,7 ,
420 ,7 ,10 ,6 ,
54 ,1 ,6 ,9 ,
720 ,8 ,10 ,9 ,
196 ,4 ,7 ,7 ,
640 ,10 ,8 ,8 ,
324 ,6 ,9 ,6 ,
24 ,3 ,1 ,8 ,
96 ,8 ,4 ,3 ,
144 ,3 ,8 ,6 ,
400 ,8 ,10 ,5 ,
100 ,1 ,10 ,10 ,
7 ,1 ,1 ,7 ,
5 ,5 ,1 ,1 ,
40 ,2 ,5 ,4 ,
700 ,10 ,7 ,10 ,
360 ,10 ,4 ,9 ,
240 ,6 ,4 ,10 ,
12 ,2 ,2 ,3 ,
90 ,1 ,10 ,9 ,
162 ,2 ,9 ,9 ,
80 ,10 ,2 ,4 ,
24 ,1 ,8 ,3 ,
500 ,5 ,10 ,10 ,
18 ,1 ,2 ,9 ,
630 ,10 ,7 ,9 ,
324 ,6 ,9 ,6 ,
504 ,7 ,9 ,8 ,
70 ,10 ,7 ,1 ,
135 ,3 ,9 ,5 ,
90 ,2 ,9 ,5 ,
280 ,8 ,5 ,7 ,
243 ,3 ,9 ,9 ,
60 ,3 ,2 ,10 ,
700 ,10 ,10 ,7 ,
252 ,6 ,6 ,7 ,
224 ,4 ,8 ,7 ,
210 ,7 ,3 ,10 ,
60 ,2 ,5 ,6 ,
336 ,7 ,6 ,8 ,
168 ,6 ,7 ,4 ,
80 ,2 ,10 ,4 ,
81 ,1 ,9 ,9 ,
24 ,2 ,4 ,3 ,
42 ,7 ,1 ,6 ,
500 ,10 ,10 ,5 ,
84 ,3 ,4 ,7 ,
189 ,9 ,7 ,3 ,
49 ,1 ,7 ,7 ,
486 ,9 ,9 ,6 ,
64 ,8 ,4 ,2 ,
392 ,8 ,7 ,7 ,
48 ,4 ,2 ,6 ,
14 ,2 ,1 ,7 ,
112 ,2 ,7 ,8 ,
54 ,2 ,9 ,3 ,
567 ,9 ,9 ,7 ,
216 ,6 ,4 ,9 ,
320 ,8 ,4 ,10 ,
12 ,2 ,6 ,1 ,
40 ,5 ,4 ,2 ,
45 ,5 ,3 ,3 ,
240 ,4 ,10 ,6 ,
12 ,2 ,3 ,2 ,
10 ,1 ,5 ,2 ,
80 ,5 ,2 ,8 ,
144 ,3 ,6 ,8 ,
70 ,7 ,5 ,2 ,
54 ,9 ,3 ,2 ,
378 ,9 ,7 ,6 ,
35 ,1 ,7 ,5 ,
20 ,5 ,1 ,4 ,
648 ,9 ,9 ,8 ,
200 ,2 ,10 ,10 ,
70 ,7 ,10 ,1 ,
480 ,6 ,10 ,8 ,
105 ,5 ,7 ,3 ,
630 ,10 ,9 ,7 ,
162 ,3 ,6 ,9 ,
350 ,7 ,5 ,10 ,
420 ,7 ,10 ,6 ,
60 ,2 ,3 ,10 ,
96 ,8 ,2 ,6 ,
144 ,3 ,8 ,6 ,
10 ,1 ,10 ,1 ,
3 ,3 ,1 ,1 ,
384 ,8 ,8 ,6 ,
350 ,10 ,5 ,7 ,
30 ,10 ,1 ,3 ,
54 ,6 ,1 ,9 ,
5 ,1 ,5 ,1 ,
28 ,7 ,1 ,4 ,
162 ,9 ,9 ,2 ,
360 ,9 ,4 ,10 ,
280 ,7 ,5 ,8 ,
25 ,5 ,5 ,1 ,
42 ,7 ,6 ,1 ,
243 ,9 ,9 ,3 ,
486 ,6 ,9 ,9 ,
64 ,2 ,8 ,4 ,
50 ,5 ,2 ,5 ,
189 ,9 ,7 ,3 ,
140 ,10 ,7 ,2 ,
60 ,1 ,10 ,6 ,
210 ,3 ,7 ,10 ,
48 ,3 ,4 ,4 ,
56 ,8 ,7 ,1 ,
288 ,9 ,8 ,4 ,
4 ,2 ,2 ,1 ,
72 ,9 ,2 ,4 ,
336 ,7 ,8 ,6 ,
320 ,4 ,10 ,8 ,
50 ,10 ,1 ,5 ,
504 ,8 ,9 ,7 ,
72 ,1 ,8 ,9 ,
108 ,6 ,2 ,9 ,
8 ,1 ,4 ,2 ,
224 ,8 ,7 ,4 ,
100 ,5 ,5 ,4 ,
720 ,8 ,9 ,10 ,
480 ,6 ,10 ,8 ,
42 ,1 ,7 ,6 ,
60 ,10 ,1 ,6 ,
576 ,9 ,8 ,8 ,
147 ,7 ,3 ,7 ,
168 ,8 ,7 ,3 ,
150 ,3 ,5 ,10 ,
32 ,4 ,8 ,1 ,
12 ,2 ,1 ,6 ,
96 ,8 ,4 ,3 ,
432 ,8 ,9 ,6 ,
180 ,9 ,4 ,5 ,
9 ,1 ,1 ,9 ,
160 ,4 ,8 ,5 ,
360 ,6 ,6 ,10 ,
15 ,3 ,5 ,1 ,
70 ,7 ,2 ,5 ,
294 ,7 ,6 ,7 ,
360 ,9 ,5 ,8 ,
225 ,9 ,5 ,5 ,
300 ,10 ,6 ,5 ,
135 ,5 ,9 ,3 ,
12 ,2 ,2 ,3 ,
441 ,7 ,9 ,7 ,
180 ,6 ,6 ,5 ,
30 ,2 ,5 ,3 ,
72 ,2 ,9 ,4 ,
324 ,9 ,9 ,4 ,
56 ,8 ,1 ,7 ,
200 ,5 ,4 ,10 ,
24 ,3 ,8 ,1 ,
504 ,9 ,7 ,8 ,
42 ,2 ,3 ,7 ,
192 ,4 ,6 ,8 ,
576 ,8 ,9 ,8 ,
70 ,10 ,1 ,7 ,
270 ,10 ,3 ,9 ,
112 ,8 ,2 ,7 ,
9 ,1 ,9 ,1 ,
96 ,4 ,8 ,3 ,
80 ,2 ,10 ,4 ,
70 ,2 ,5 ,7 ,
560 ,10 ,8 ,7 ,
120 ,5 ,8 ,3 ,
810 ,10 ,9 ,9 ,
315 ,9 ,5 ,7 ,
36 ,1 ,9 ,4 ,
350 ,10 ,7 ,5 ,
160 ,8 ,4 ,5 ,
112 ,7 ,2 ,8 ,
140 ,5 ,7 ,4 ,
225 ,5 ,5 ,9 ,
32 ,2 ,4 ,4 ,
54 ,3 ,9 ,2 ,
168 ,4 ,6 ,7 ,
25 ,1 ,5 ,5 ,
30 ,10 ,3 ,1 ,
84 ,6 ,7 ,2 ,
224 ,4 ,8 ,7 ,
243 ,9 ,3 ,9 ,
15 ,3 ,5 ,1 ,
60 ,10 ,1 ,6 ,
30 ,6 ,1 ,5 ,
315 ,9 ,5 ,7 ,
42 ,6 ,7 ,1 ,
120 ,5 ,4 ,6 ,
168 ,7 ,8 ,3 ,
256 ,8 ,4 ,8 ,
32 ,1 ,8 ,4 ,
50 ,2 ,5 ,5 ,
250 ,5 ,5 ,10 ,
350 ,7 ,10 ,5 ,
64 ,2 ,4 ,8 ,
10 ,1 ,2 ,5 ,
48 ,4 ,4 ,3 ,
48 ,6 ,8 ,1 ,
2 ,2 ,1 ,1 ,
128 ,8 ,4 ,4 ,
360 ,6 ,6 ,10 ,
80 ,10 ,4 ,2 ,
162 ,3 ,6 ,9 ,
80 ,10 ,8 ,1 ,
48 ,2 ,4 ,6 ,
120 ,3 ,10 ,4 ,
420 ,7 ,10 ,6 ,
112 ,4 ,4 ,7 ,
54 ,3 ,9 ,2 ,
42 ,6 ,1 ,7 ,
16 ,4 ,4 ,1 ,
21 ,1 ,3 ,7 ,
144 ,8 ,3 ,6 ,
576 ,8 ,8 ,9 ,
30 ,2 ,5 ,3 ,
7 ,1 ,7 ,1 ,
40 ,1 ,10 ,4 ,
210 ,5 ,6 ,7 ,
216 ,6 ,6 ,6 ,
48 ,8 ,2 ,3 ,
90 ,10 ,3 ,3 ,
6 ,1 ,1 ,6 ,
900 ,9 ,10 ,10 ,
120 ,5 ,6 ,4 ,
216 ,3 ,9 ,8 ,
243 ,9 ,3 ,9 ,
27 ,3 ,9 ,1 ,
48 ,6 ,1 ,8 ,
280 ,8 ,7 ,5 ,
5 ,5 ,1 ,1 ,
32 ,4 ,8 ,1 ,
48 ,6 ,2 ,4 ,
160 ,8 ,10 ,2 ,
200 ,5 ,8 ,5 ,
40 ,8 ,5 ,1 ,
252 ,4 ,7 ,9 ,
168 ,4 ,6 ,7 ,
490 ,10 ,7 ,7 ,
140 ,7 ,5 ,4 ,
160 ,8 ,2 ,10 ,
72 ,8 ,9 ,1 ,
180 ,10 ,9 ,2 ,
80 ,4 ,2 ,10 ,
400 ,10 ,4 ,10 ,
192 ,6 ,8 ,4 ,
112 ,8 ,7 ,2 ,
60 ,10 ,1 ,6 ,
336 ,6 ,7 ,8 ,
40 ,2 ,10 ,2 ,
384 ,6 ,8 ,8 ,
32 ,8 ,4 ,1 ,
324 ,6 ,6 ,9 ,
120 ,5 ,8 ,3 ,
20 ,4 ,1 ,5 ,
128 ,2 ,8 ,8 ,
168 ,6 ,7 ,4 ,
63 ,1 ,7 ,9 ,
70 ,10 ,7 ,1 ,
175 ,5 ,7 ,5 ,
168 ,4 ,7 ,6 ,
300 ,5 ,6 ,10 ,
120 ,3 ,4 ,10 ,
480 ,8 ,10 ,6 ,
72 ,6 ,6 ,2 ,
147 ,7 ,7 ,3 ,
96 ,4 ,6 ,4 ,
144 ,8 ,3 ,6 ,
10 ,5 ,1 ,2 ,
180 ,10 ,9 ,2 ,
810 ,10 ,9 ,9 ,
240 ,6 ,5 ,8 ,
20 ,2 ,5 ,2 ,
280 ,7 ,4 ,10 ,
64 ,1 ,8 ,8 ,
240 ,3 ,10 ,8 ,
180 ,9 ,10 ,2 ,
441 ,9 ,7 ,7 ,
40 ,4 ,5 ,2 ,
105 ,3 ,5 ,7 ,
42 ,7 ,6 ,1 ,
112 ,4 ,7 ,4 ,
30 ,5 ,3 ,2 ,
192 ,8 ,4 ,6 ,
480 ,10 ,8 ,6 ,
168 ,6 ,7 ,4 ,
84 ,7 ,6 ,2 ,
48 ,4 ,4 ,3 ,
245 ,5 ,7 ,7 ,
56 ,8 ,1 ,7 ,
75 ,5 ,5 ,3 ,
128 ,2 ,8 ,8 ,
336 ,7 ,6 ,8 ,
36 ,6 ,6 ,1 ,
168 ,7 ,6 ,4 ,
105 ,5 ,3 ,7 ,
160 ,2 ,8 ,10 ,
24 ,3 ,8 ,1 ,
18 ,1 ,2 ,9 ,
120 ,10 ,2 ,6 ,
300 ,10 ,10 ,3 ,
28 ,7 ,1 ,4 ,
192 ,8 ,8 ,3 ,
420 ,7 ,6 ,10 ,
240 ,10 ,6 ,4 ,
40 ,4 ,5 ,2 ,
432 ,9 ,8 ,6 ,
80 ,8 ,5 ,2 ,
30 ,3 ,1 ,10 ,
90 ,9 ,2 ,5 ,
24 ,2 ,4 ,3 ,
90 ,2 ,9 ,5 ,
28 ,7 ,2 ,2 ,
70 ,1 ,7 ,10 ,
540 ,6 ,9 ,10 ,
96 ,2 ,8 ,6 ,
72 ,4 ,2 ,9 ,
200 ,10 ,10 ,2 ,
180 ,9 ,10 ,2 ,
49 ,7 ,1 ,7 ,
540 ,9 ,6 ,10 ,
128 ,8 ,8 ,2 ,
336 ,8 ,7 ,6 ,
200 ,8 ,5 ,5 ,
360 ,6 ,10 ,6 ,
35 ,7 ,1 ,5 ,
420 ,7 ,10 ,6 ,
700 ,10 ,10 ,7 ,
10 ,5 ,1 ,2 ,
20 ,4 ,1 ,5 ,
336 ,6 ,8 ,7 ,
112 ,2 ,8 ,7 ,
512 ,8 ,8 ,8 ,
42 ,7 ,1 ,6 ,
54 ,9 ,1 ,6 ,
135 ,9 ,5 ,3 ,
6 ,1 ,2 ,3 ,
16 ,2 ,1 ,8 ,
56 ,1 ,8 ,7 ,
30 ,10 ,3 ,1 ,
32 ,2 ,8 ,2 ,
210 ,10 ,3 ,7 ,
54 ,2 ,3 ,9 ,
280 ,8 ,7 ,5 ,
270 ,6 ,9 ,5 ,
243 ,9 ,9 ,3 ,
50 ,1 ,10 ,5 ,
21 ,3 ,1 ,7 ,
48 ,3 ,8 ,2 ,
560 ,10 ,7 ,8 ,
648 ,9 ,9 ,8 ,
120 ,5 ,8 ,3 ,
315 ,9 ,5 ,7 ,
150 ,5 ,3 ,10 ,
81 ,3 ,9 ,3 ,
700 ,10 ,7 ,10 ,
140 ,2 ,10 ,7 ,
35 ,7 ,1 ,5 ,
128 ,8 ,2 ,8 ,
160 ,5 ,4 ,8 ,
192 ,8 ,4 ,6 ,
210 ,7 ,5 ,6 ,
120 ,6 ,10 ,2 ,
72 ,4 ,3 ,6 ,
12 ,2 ,1 ,6 ,
10 ,5 ,2 ,1 ,
32 ,2 ,8 ,2 ,
18 ,2 ,1 ,9 ,
10 ,1 ,2 ,5 ,
8 ,1 ,8 ,1 ,
630 ,7 ,9 ,10 ,
108 ,4 ,9 ,3 ,
80 ,2 ,4 ,10 ,
648 ,9 ,9 ,8 ,
315 ,9 ,7 ,5 ,
480 ,6 ,8 ,10 ,
270 ,6 ,9 ,5 ,
80 ,1 ,10 ,8 ,
105 ,3 ,5 ,7 ,
36 ,2 ,3 ,6 ,
112 ,2 ,8 ,7 ,
108 ,9 ,6 ,2 ,
540 ,9 ,10 ,6 ,
84 ,2 ,6 ,7 ,
96 ,6 ,4 ,4 ,
9 ,1 ,3 ,3 ,
168 ,7 ,3 ,8 ,
147 ,7 ,3 ,7 ,
90 ,10 ,9 ,1 ,
2 ,2 ,1 ,1 ,
90 ,1 ,9 ,10 ,
21 ,7 ,3 ,1 ,
640 ,8 ,10 ,8 ,
24 ,8 ,3 ,1 ,
240 ,8 ,5 ,6 ,
30 ,2 ,5 ,3 ,
168 ,6 ,4 ,7 ,
140 ,2 ,7 ,10 ,
144 ,8 ,9 ,2 ,
400 ,5 ,10 ,8 ,
210 ,6 ,7 ,5 ,
96 ,3 ,4 ,8 ,
63 ,7 ,3 ,3 ,
100 ,10 ,10 ,1 ,
35 ,1 ,5 ,7 ,
441 ,9 ,7 ,7 ,
504 ,7 ,8 ,9 ,
28 ,1 ,4 ,7 ,
400 ,8 ,10 ,5 ,
14 ,2 ,7 ,1 ,
432 ,6 ,8 ,9 ,
630 ,9 ,7 ,10 ,
315 ,9 ,7 ,5 ,
20 ,4 ,1 ,5 ,
128 ,8 ,2 ,8 ,
480 ,6 ,10 ,8 ,
105 ,7 ,5 ,3 ,
224 ,8 ,7 ,4 ,
112 ,4 ,4 ,7 ,
50 ,10 ,5 ,1 ,
64 ,8 ,2 ,4 ,
144 ,3 ,8 ,6 ,
18 ,2 ,3 ,3 ,
15 ,3 ,1 ,5 ,
108 ,3 ,9 ,4 ,
42 ,2 ,3 ,7 ,
120 ,4 ,5 ,6 ,
108 ,9 ,6 ,2 ,
100 ,5 ,5 ,4 ,
96 ,3 ,8 ,4 ,
20 ,5 ,2 ,2 ,
400 ,10 ,10 ,4 ,
420 ,7 ,10 ,6 ,
120 ,10 ,3 ,4 ,
8 ,4 ,1 ,2 ,
20 ,4 ,5 ,1 ,
576 ,9 ,8 ,8 ,
405 ,5 ,9 ,9 ,
378 ,9 ,7 ,6 ,
162 ,6 ,9 ,3 ,
80 ,2 ,10 ,4 ,
126 ,3 ,7 ,6 ,
45 ,9 ,5 ,1 ,
256 ,8 ,8 ,4 ,
24 ,4 ,2 ,3 ,
20 ,2 ,1 ,10 ,
90 ,10 ,1 ,9 ,
180 ,9 ,4 ,5 ,
80 ,10 ,1 ,8 ,
30 ,3 ,2 ,5 ,
120 ,6 ,10 ,2 ,
54 ,6 ,3 ,3 ,
96 ,4 ,4 ,6 ,
32 ,1 ,8 ,4 ,
64 ,4 ,2 ,8 ,
70 ,2 ,5 ,7 ,
48 ,8 ,6 ,1 ,
720 ,9 ,8 ,10 ,
576 ,8 ,9 ,8 ,
48 ,4 ,6 ,2 ,
720 ,8 ,10 ,9 ,
140 ,5 ,7 ,4 ,
270 ,9 ,3 ,10 ,
40 ,5 ,1 ,8 ,
12 ,4 ,3 ,1 ,
30 ,6 ,5 ,1 ,
280 ,4 ,10 ,7 ,
144 ,9 ,4 ,4 ,
162 ,9 ,2 ,9 ,
60 ,6 ,10 ,1 ,
100 ,10 ,2 ,5 ,
384 ,6 ,8 ,8 ,
108 ,3 ,9 ,4 ,
144 ,8 ,9 ,2 ,
72 ,8 ,3 ,3 ,
60 ,3 ,2 ,10 ,
140 ,7 ,2 ,10 ,
224 ,4 ,7 ,8 ,
28 ,7 ,1 ,4 ,
120 ,2 ,10 ,6 ,
18 ,3 ,2 ,3 ,
108 ,2 ,9 ,6 ,
36 ,1 ,9 ,4 ,
60 ,10 ,6 ,1 ,
8 ,1 ,1 ,8 ,
90 ,5 ,6 ,3 ,
288 ,6 ,8 ,6 ,
288 ,6 ,8 ,6 ,
40 ,2 ,10 ,2 ,
252 ,4 ,9 ,7 ,
240 ,8 ,10 ,3 ,
15 ,3 ,1 ,5 ,
210 ,5 ,7 ,6 ,
189 ,3 ,7 ,9 ,
126 ,2 ,9 ,7 ,
512 ,8 ,8 ,8 ,
320 ,8 ,4 ,10 ,
810 ,9 ,10 ,9 ,
150 ,5 ,10 ,3 ,
75 ,5 ,3 ,5 ,
30 ,1 ,5 ,6 ,
120 ,5 ,8 ,3 ,
12 ,3 ,4 ,1 ,
54 ,2 ,9 ,3 ,
630 ,7 ,10 ,9 ,
96 ,6 ,8 ,2 ,
120 ,6 ,10 ,2 ,
9 ,1 ,3 ,3 ,
60 ,10 ,2 ,3 ,
490 ,10 ,7 ,7 ,
24 ,3 ,2 ,4 ,
42 ,1 ,6 ,7 ,
20 ,10 ,1 ,2 ,
392 ,8 ,7 ,7 ,
200 ,5 ,5 ,8 ,
54 ,9 ,3 ,2 ,
486 ,9 ,6 ,9 ,
18 ,3 ,2 ,3 ,
28 ,7 ,1 ,4 ,
72 ,6 ,6 ,2 ,
180 ,9 ,10 ,2 ,
84 ,6 ,7 ,2 ,
567 ,7 ,9 ,9 ,
126 ,7 ,2 ,9 ,
70 ,7 ,2 ,5 ,
324 ,6 ,9 ,6 ,
54 ,1 ,9 ,6 ,
90 ,1 ,10 ,9 ,
243 ,3 ,9 ,9 ,
240 ,8 ,10 ,3 ,
140 ,7 ,10 ,2 ,
256 ,4 ,8 ,8 ,
20 ,10 ,1 ,2 ,
504 ,8 ,9 ,7 ,
441 ,9 ,7 ,7 ,
189 ,7 ,3 ,9 ,
162 ,2 ,9 ,9 ,
96 ,8 ,4 ,3 ,
60 ,1 ,10 ,6 ,
243 ,9 ,9 ,3 ,
80 ,8 ,10 ,1 ,
168 ,4 ,7 ,6 ,
54 ,6 ,9 ,1 ,
24 ,3 ,1 ,8 ,
90 ,1 ,10 ,9 ,
40 ,5 ,8 ,1 ,
240 ,10 ,3 ,8 ,
64 ,2 ,4 ,8 ,
162 ,9 ,6 ,3 ,
108 ,6 ,3 ,6 ,
16 ,2 ,2 ,4 ,
800 ,8 ,10 ,10 ,
6 ,3 ,2 ,1 ,
24 ,4 ,1 ,6 ,
400 ,10 ,5 ,8 ,
315 ,9 ,7 ,5 ,
490 ,7 ,7 ,10 ,
21 ,7 ,3 ,1 ,
140 ,4 ,5 ,7 ,
